Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,3208.800049,3397.000000,3095.350098,3168.750000,3145.276855,14925819
2021-06-01,3190.000000,3659.850098,3141.750000,3619.850098,3593.035645,19531857
2021-07-01,3619.850098,4189.649902,3595.000000,4035.000000,4005.110352,12239714
2021-08-01,4059.649902,5046.000000,3915.000000,4969.549805,4932.737793,30408609
2021-09-01,4985.000000,5198.000000,4376.000000,4481.600098,4451.116211,17066907
2021-10-01,4481.600098,4576.850098,3955.000000,4262.049805,4233.059570,10199906
2021-11-01,4281.200195,5935.399902,4258.000000,5687.750000,5649.061523,26300255
2021-12-01,5718.700195,5809.000000,4643.149902,5013.399902,4979.298828,15285082
2022-01-01,5038.450195,5141.500000,4150.000000,4457.350098,4427.031250,19863898
2022-02-01,4478.799805,4826.000000,4300.000000,4802.799805,4770.130859,14938955
2022-03-01,4802.799805,5016.549805,4471.850098,4516.100098,4485.381836,19786939
2022-04-01,4558.000000,4903.649902,4431.000000,4454.350098,4424.051270,12413243
2022-05-01,4440.000000,4440.000000,3361.550049,3979.300049,3952.232910,17743766
2022-06-01,3939.550049,3989.750000,3525.000000,3683.500000,3658.444580,15160678
2022-07-01,3680.000000,4252.899902,3635.199951,4212.299805,4183.647949,9837521
2022-08-01,4240.000000,4625.950195,3987.850098,4322.899902,4293.495605,11952819
2022-09-01,4298.000000,4719.000000,4183.100098,4383.399902,4365.497070,13670699
2022-10-01,4385.000000,4625.000000,4221.049805,4517.500000,4499.049316,6832528
2022-11-01,4577.000000,4885.000000,4250.000000,4726.399902,4707.096191,15240317
2022-12-01,4765.000000,4901.950195,4468.100098,4477.600098,4459.312012,9946041
2023-01-01,4488.000000,4516.700195,4123.000000,4255.899902,4238.517578,7584957
2023-02-01,4275.000000,4668.950195,4158.000000,4401.649902,4383.671875,10237609
2023-03-01,4401.649902,4538.250000,4195.000000,4310.899902,4299.091797,7245172
2023-04-01,4343.500000,4529.000000,4168.000000,4513.700195,4501.336914,8179410
2023-05-01,4513.700195,4795.000000,4410.250000,4621.950195,4609.290039,9132425
2023-06-01,4689.000000,5294.000000,4686.000000,5098.200195,5084.235840,12334052
2023-07-01,5127.500000,5364.000000,5050.399902,5173.450195,5159.279785,8797318
2023-08-01,5210.000000,5210.000000,4730.000000,4814.100098,4800.913574,11355698
2023-09-01,4840.000000,5186.950195,4801.200195,5137.750000,5133.119629,8440980
2023-10-01,5137.750000,5154.950195,4726.000000,4819.899902,4815.555664,7880043
2023-11-01,4835.000000,5595.000000,4790.000000,5528.950195,5523.967285,9332587
2023-12-01,5550.000000,5770.000000,5284.850098,5704.100098,5698.958984,9683309
2024-01-01,5741.000000,6428.700195,5640.000000,6352.950195,6347.224609,7181445
2024-02-01,6289.649902,6874.450195,6062.049805,6101.600098,6096.101074,10737826
2024-03-01,6102.000000,6463.450195,5941.600098,6356.799805,6356.799805,11419209
2024-04-01,6401.000000,6557.000000,5733.000000,5947.100098,5947.100098,10289878
2024-05-01,5947.100098,6086.149902,5740.000000,5839.200195,5839.200195,10692960
2024-06-01,5986.299805,6031.000000,5693.200195,6014.549805,6014.549805,2860821
