Date,Open,High,Low,Close,Adj Close,Volume
2023-07-01,8383.000000,8499.000000,8072.000000,8318.150391,8280.305664,6427569
2023-08-01,8347.000000,8368.000000,7987.649902,8297.450195,8297.450195,5852395
2023-09-01,8300.000000,8750.950195,8132.000000,8254.849609,8254.849609,6743107
2023-10-01,8254.849609,8648.349609,8045.049805,8422.250000,8422.250000,7119181
2023-11-01,8440.000000,9019.150391,8370.099609,9003.650391,9003.650391,4908267
2023-12-01,9103.799805,10526.000000,8972.000000,10503.049805,10503.049805,9978336
2024-01-01,10503.049805,10520.000000,9719.150391,10167.349609,10167.349609,6351171
2024-02-01,10169.950195,10295.000000,9703.950195,9892.400391,9892.400391,6100679
2024-03-01,9900.000000,10183.849609,9435.150391,9749.150391,9749.150391,6029064
2024-04-01,9749.150391,10277.700195,9250.000000,9971.849609,9971.849609,7852913
2024-05-01,9971.849609,10369.000000,9408.049805,9915.500000,9915.500000,7321701
2024-06-01,10300.000000,10519.799805,9534.950195,10463.150391,10463.150391,3095220
2024-06-07,9965.000000,10505.000000,9965.000000,10463.150391,10463.150391,545228
