Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,108.150002,121.150002,106.000000,113.650002,92.335106,559235443
2021-06-01,114.349998,128.500000,114.199997,117.699997,95.625526,693566720
2021-07-01,117.750000,125.000000,111.599998,115.300003,93.675636,310970049
2021-08-01,114.949997,121.000000,108.500000,120.550003,97.941025,281206090
2021-09-01,121.800003,148.800003,117.500000,144.500000,117.399223,543955279
2021-10-01,145.199997,172.750000,144.100006,149.050003,122.992813,685077443
2021-11-01,150.000000,162.250000,141.100006,142.100006,117.257828,357497393
2021-12-01,142.399994,150.500000,131.649994,142.399994,121.848633,228695102
2022-01-01,142.350006,174.850006,141.199997,172.600006,147.690155,373479705
2022-02-01,174.000000,176.350006,155.800003,160.649994,137.464783,401511266
2022-03-01,160.649994,194.949997,160.649994,163.899994,141.722916,879978942
2022-04-01,163.899994,179.800003,159.500000,160.449997,138.739731,309588369
2022-05-01,158.149994,168.399994,141.100006,151.250000,130.784546,452349376
2022-06-01,151.199997,167.350006,130.000000,151.550003,131.043961,757499735
2022-07-01,148.949997,151.149994,119.849998,134.149994,115.998322,792068412
2022-08-01,134.100006,141.899994,129.800003,138.600006,119.846214,481693809
2022-09-01,135.000000,136.250000,121.500000,126.800003,112.255318,329377941
2022-10-01,131.699997,136.550003,125.800003,134.050003,118.673691,264304757
2022-11-01,134.100006,143.800003,132.899994,141.100006,124.915031,284754193
2022-12-01,141.449997,150.500000,139.199997,146.750000,136.412781,298523594
2023-01-01,147.300003,154.149994,143.250000,144.899994,134.693100,299006065
2023-02-01,145.800003,158.800003,140.100006,152.050003,141.339447,237976221
2023-03-01,152.000000,159.699997,146.500000,151.050003,144.138000,197390021
2023-04-01,154.500000,161.800003,150.000000,158.949997,151.676498,179726512
2023-05-01,158.949997,169.000000,150.050003,154.899994,147.811798,323707482
2023-06-01,154.699997,161.000000,152.550003,160.300003,152.964706,231779488
2023-07-01,160.300003,177.500000,160.000000,177.050003,168.948242,171742860
2023-08-01,175.300003,180.449997,171.500000,174.149994,166.180939,142540893
2023-09-01,174.399994,192.250000,174.399994,191.850006,183.587418,236348457
2023-10-01,191.850006,191.850006,179.899994,186.149994,178.132904,186611068
2023-11-01,186.149994,203.399994,185.050003,194.949997,186.553894,205294168
2023-12-01,195.250000,212.000000,192.050003,205.050003,202.092194,349347596
2024-01-01,206.000000,263.299988,203.649994,252.250000,248.611343,544958210
2024-02-01,254.649994,281.149994,245.449997,264.600006,260.783203,485799920
2024-03-01,266.500000,284.950012,248.899994,268.049988,268.049988,294818868
2024-04-01,268.049988,292.549988,265.000000,282.850006,282.850006,441262651
2024-05-01,282.850006,292.950012,262.049988,264.350006,264.350006,303201365
2024-06-01,277.950012,286.549988,223.000000,260.399994,260.399994,192945769
