Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,1340.800049,1416.250000,1311.300049,1393.750000,1295.899902,110635877
2021-06-01,1400.000000,1591.000000,1365.000000,1580.800049,1485.678833,147298100
2021-07-01,1576.849976,1623.400024,1533.750000,1610.500000,1513.591431,109513508
2021-08-01,1627.449951,1757.000000,1619.199951,1706.449951,1603.767822,132748512
2021-09-01,1709.500000,1788.000000,1655.000000,1675.199951,1574.398193,113957923
2021-10-01,1665.099976,1848.000000,1661.050049,1667.750000,1567.396729,144440594
2021-11-01,1677.500000,1808.949951,1669.150024,1712.650024,1623.859741,104526424
2021-12-01,1715.000000,1909.800049,1691.500000,1887.750000,1789.881958,109472023
2022-01-01,1887.750000,1953.900024,1665.000000,1736.199951,1646.188843,141619689
2022-02-01,1766.099976,1792.800049,1665.000000,1715.599976,1626.656616,128928283
2022-03-01,1715.599976,1923.300049,1681.000000,1906.849976,1807.991455,154420688
2022-04-01,1886.849976,1910.300049,1550.000000,1567.550049,1486.282349,170696670
2022-05-01,1550.900024,1589.400024,1399.250000,1503.599976,1425.647583,176039201
2022-06-01,1513.000000,1555.000000,1367.150024,1461.900024,1400.789063,139144802
2022-07-01,1454.000000,1555.699951,1410.650024,1549.699951,1484.918701,115124683
2022-08-01,1564.000000,1631.349976,1450.000000,1492.949951,1430.540894,92398681
2022-09-01,1460.050049,1553.000000,1355.000000,1413.449951,1354.364380,171480153
2022-10-01,1412.000000,1546.400024,1386.000000,1537.650024,1473.372559,105106395
2022-11-01,1553.050049,1653.500000,1485.000000,1634.949951,1583.725952,91935458
2022-12-01,1656.199951,1672.599976,1482.449951,1508.199951,1460.947021,127679808
2023-01-01,1514.000000,1568.800049,1446.500000,1533.750000,1485.696533,142093979
2023-02-01,1542.199951,1619.750000,1481.300049,1487.550049,1440.944092,99346960
2023-03-01,1492.400024,1520.400024,1364.550049,1427.949951,1383.211182,142669535
2023-04-01,1435.000000,1435.000000,1185.300049,1252.750000,1213.500488,181895956
2023-05-01,1252.750000,1332.699951,1239.050049,1318.300049,1276.996704,153758884
2023-06-01,1322.550049,1338.900024,1262.250000,1335.500000,1293.657837,125302884
2023-07-01,1330.000000,1498.800049,1305.000000,1355.699951,1330.875854,212488786
2023-08-01,1362.000000,1444.900024,1348.449951,1435.449951,1409.165527,107163346
2023-09-01,1430.949951,1518.400024,1416.000000,1435.449951,1409.165527,101541064
2023-10-01,1435.449951,1518.250000,1353.099976,1368.400024,1343.343384,115659556
2023-11-01,1373.050049,1467.900024,1351.650024,1455.150024,1446.994751,85186084
2023-12-01,1459.900024,1593.000000,1433.150024,1542.900024,1534.253052,130077843
2024-01-01,1539.000000,1690.000000,1486.599976,1660.900024,1651.591675,165823157
2024-02-01,1659.550049,1733.000000,1635.500000,1673.900024,1664.518799,101673806
2024-03-01,1669.000000,1671.949951,1481.550049,1498.050049,1489.654419,135900753
2024-04-01,1525.000000,1529.949951,1378.750000,1420.550049,1412.588745,185453567
2024-05-01,1420.550049,1479.599976,1400.000000,1406.900024,1399.015259,175215341
2024-06-01,null,null,null,null,null,null
