Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,1636.000000,1790.000000,1627.265015,1769.555054,1716.620728,13039310
2021-06-01,1759.900024,1818.930054,1732.239990,1763.300049,1710.552979,14531370
2021-07-01,1763.000000,1844.900024,1736.025024,1770.265015,1717.309570,12230530
2021-08-01,1779.579956,2032.500000,1765.400024,1946.775024,1888.539429,14998550
2021-09-01,1974.680054,2060.915039,1931.614990,1944.555054,1886.385864,14594350
2021-10-01,1944.500000,2020.000000,1860.435059,1900.015015,1843.178101,12639700
2021-11-01,1909.890015,1959.900024,1856.099976,1915.255005,1868.958252,9747530
2021-12-01,1921.000000,1981.494995,1860.000000,1970.569946,1922.936279,10619760
2022-01-01,1969.500000,2002.500000,1821.775024,1852.155029,1807.383667,8437670
2022-02-01,1860.000000,1885.000000,1733.000000,1763.915039,1721.276733,13029870
2022-03-01,1763.915039,1837.484985,1679.000000,1738.055054,1696.041748,14679690
2022-04-01,1738.055054,1872.500000,1725.000000,1833.030029,1788.720947,12162760
2022-05-01,1826.900024,1848.000000,1600.000000,1769.150024,1734.914917,19216530
2022-06-01,1758.000000,1784.844971,1643.500000,1747.000000,1713.193604,14322920
2022-07-01,1740.000000,1942.305054,1733.104980,1935.910034,1898.447998,12288350
2022-08-01,1944.199951,2015.000000,1905.000000,1992.584961,1954.026245,10658370
2022-09-01,1970.000000,2005.000000,1826.729980,1914.479980,1877.432617,14377260
2022-10-01,1911.750000,2105.000000,1841.025024,2036.339966,1996.934448,11105920
2022-11-01,2039.954956,2084.235107,1944.000000,2018.385010,1991.107178,12357340
2022-12-01,2019.000000,2063.594971,1955.270020,1960.599976,1934.103027,12568430
2023-01-01,1961.665039,2018.900024,1892.900024,1901.775024,1876.073120,8802480
2023-02-01,1910.000000,1979.984985,1846.015015,1867.000000,1841.768066,12555090
2023-03-01,1870.000000,1975.189941,1788.000000,1970.449951,1943.820068,12557680
2023-04-01,1978.400024,2184.959961,1936.494995,2176.139893,2146.730225,14620190
2023-05-01,2176.139893,2230.000000,2127.500000,2167.310059,2148.724854,17418760
2023-06-01,2178.600098,2317.524902,2157.280029,2289.429932,2269.797607,13860780
2023-07-01,2295.000000,2339.534912,2207.604980,2255.330078,2235.990234,11240220
2023-08-01,2260.830078,2293.814941,2145.000000,2198.639893,2179.786133,13253550
2023-09-01,2205.000000,2306.290039,2163.250000,2250.689941,2231.389648,10833160
2023-10-01,2250.689941,2474.500000,2225.514893,2423.479980,2402.698242,18790830
2023-11-01,2420.000000,2458.989990,2377.310059,2423.614990,2402.832031,12083580
2023-12-01,2433.995117,2665.000000,2413.864990,2658.030029,2650.548584,20244220
2024-01-01,2665.000000,2769.300049,2446.000000,2506.000000,2498.946533,20518209
2024-02-01,2510.000000,2606.199951,2409.100098,2596.199951,2588.892578,16304141
2024-03-01,2596.199951,2653.649902,2468.149902,2622.350098,2622.350098,18994866
2024-04-01,2622.350098,2642.600098,2410.000000,2507.399902,2507.399902,24838371
2024-05-01,2507.399902,2549.899902,2345.000000,2354.899902,2354.899902,18450977
2024-06-01,2374.800049,2574.050049,2327.449951,2502.449951,2502.449951,6643167
