Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,101.400002,116.750000,101.050003,110.500000,96.610161,384108057
2021-06-01,110.949997,121.000000,109.500000,116.400002,101.768532,449217999
2021-07-01,116.800003,122.000000,115.250000,118.199997,103.342278,267374589
2021-08-01,118.599998,119.500000,111.949997,115.949997,101.375107,213000640
2021-09-01,116.000000,144.250000,112.400002,141.850006,124.019478,351704842
2021-10-01,140.949997,152.100006,128.550003,132.649994,119.217484,410945318
2021-11-01,133.199997,141.399994,124.699997,127.250000,114.364296,227168422
2021-12-01,130.000000,132.949997,119.099998,124.400002,111.802902,264909689
2022-01-01,125.400002,144.000000,124.699997,142.050003,127.665611,293504871
2022-02-01,144.000000,144.149994,123.650002,133.500000,119.981400,206605031
2022-03-01,133.500000,136.149994,126.900002,135.000000,124.868088,254347602
2022-04-01,138.000000,166.350006,136.800003,156.199997,144.477020,498630431
2022-05-01,154.600006,161.899994,141.649994,156.000000,144.292038,495741362
2022-06-01,156.449997,160.199997,134.949997,142.899994,132.175201,419969501
2022-07-01,142.000000,154.449997,136.100006,152.949997,141.470947,232450249
2022-08-01,152.899994,165.449997,151.000000,164.000000,151.691620,329836388
2022-09-01,161.500000,176.149994,155.000000,159.649994,150.500595,385656944
2022-10-01,159.850006,174.699997,158.949997,173.100006,163.179810,216553533
2022-11-01,174.000000,182.949997,164.149994,172.199997,162.331375,293663837
2022-12-01,173.500000,176.000000,161.899994,166.449997,156.910904,182797666
2023-01-01,167.050003,172.649994,164.000000,171.149994,161.341568,233629142
2023-02-01,172.250000,174.250000,162.550003,170.500000,160.728821,240343898
2023-03-01,170.949997,182.199997,169.949997,175.100006,169.378311,270279744
2023-04-01,175.600006,179.750000,166.800003,172.000000,166.379578,193790703
2023-05-01,172.000000,180.000000,171.949997,173.850006,168.169144,214851567
2023-06-01,173.600006,191.649994,171.850006,189.149994,182.969193,234449078
2023-07-01,190.000000,218.949997,184.750000,218.350006,211.215027,318719129
2023-08-01,219.550003,226.649994,211.800003,220.300003,213.101303,333629942
2023-09-01,217.850006,251.500000,216.149994,245.550003,240.849792,357767631
2023-10-01,245.550003,247.199997,227.750000,235.800003,231.286438,252163858
2023-11-01,236.699997,261.649994,232.100006,261.299988,256.298309,193056560
2023-12-01,262.350006,315.500000,261.750000,311.149994,308.141266,380273668
2024-01-01,312.000000,325.750000,296.549988,317.500000,314.429871,401932243
2024-02-01,320.049988,348.049988,314.500000,335.600006,332.354858,329750791
2024-03-01,335.600006,359.950012,305.750000,335.799988,335.799988,348955255
2024-04-01,339.000000,374.500000,336.149994,363.200012,363.200012,336972426
2024-05-01,363.200012,380.500000,344.850006,359.000000,359.000000,312027267
2024-06-01,385.000000,393.200012,313.950012,360.600006,360.600006,226823279
