Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,919.099976,951.950012,869.000000,949.349976,932.017639,155902255
2021-06-01,952.000000,997.000000,931.849976,971.900024,954.155945,64407893
2021-07-01,977.200012,989.900024,872.000000,920.049988,903.252625,44288494
2021-08-01,928.299988,953.000000,886.049988,947.799988,930.495911,58996504
2021-09-01,949.000000,1005.000000,920.000000,983.549988,970.920410,48987228
2021-10-01,980.000000,996.950012,885.250000,905.049988,893.428406,50807218
2021-11-01,917.000000,998.000000,883.000000,971.299988,958.827637,49877621
2021-12-01,980.750000,986.700012,850.000000,944.099976,931.976990,56171225
2022-01-01,947.049988,950.000000,860.000000,945.000000,932.865417,45154550
2022-02-01,948.000000,977.349976,888.150024,925.049988,913.171570,46051352
2022-03-01,925.049988,1083.000000,911.099976,1018.049988,1004.977356,80383742
2022-04-01,1023.000000,1062.650024,946.299988,981.200012,968.600586,36913011
2022-05-01,979.000000,1004.900024,904.250000,992.950012,980.199707,45677007
2022-06-01,994.500000,1006.849976,902.000000,917.200012,905.422363,33694511
2022-07-01,911.200012,989.500000,911.200012,977.400024,964.849365,27363839
2022-08-01,990.000000,1053.849976,988.299988,1038.449951,1025.115479,31763694
2022-09-01,1026.000000,1128.000000,1012.000000,1114.949951,1105.980103,40698927
2022-10-01,1116.800049,1180.099976,1098.800049,1167.400024,1158.008179,27844744
2022-11-01,1167.500000,1185.250000,1078.500000,1139.650024,1130.481445,36089848
2022-12-01,1145.000000,1147.349976,1070.000000,1075.949951,1067.293823,30877338
2023-01-01,1080.250000,1096.949951,1007.500000,1017.950012,1009.760498,27261977
2023-02-01,1019.000000,1044.599976,903.099976,906.400024,899.107971,33312821
2023-03-01,907.799988,910.250000,852.000000,900.500000,893.255432,53373604
2023-04-01,910.000000,925.950012,886.299988,908.049988,900.744629,37765180
2023-05-01,908.049988,965.000000,896.849976,953.049988,945.382629,50957316
2023-06-01,950.000000,1026.099976,946.750000,1014.950012,1006.784668,33978742
2023-07-01,1020.500000,1219.400024,996.500000,1175.000000,1165.546997,41509032
2023-08-01,1175.000000,1277.900024,1150.000000,1257.599976,1257.599976,46868203
2023-09-01,1264.900024,1268.900024,1158.900024,1186.150024,1186.150024,32335318
2023-10-01,1186.150024,1225.000000,1132.000000,1200.000000,1200.000000,34195095
2023-11-01,1200.000000,1283.550049,1164.550049,1212.300049,1212.300049,35784333
2023-12-01,1213.449951,1267.599976,1192.099976,1246.300049,1246.300049,35012308
2024-01-01,1252.449951,1425.000000,1246.699951,1351.000000,1351.000000,40205315
2024-02-01,1359.699951,1493.949951,1352.050049,1480.349976,1480.349976,30197927
2024-03-01,1494.000000,1519.000000,1415.599976,1496.949951,1496.949951,29416654
2024-04-01,1510.000000,1510.000000,1335.000000,1400.000000,1400.000000,30538222
2024-05-01,1400.000000,1504.550049,1317.250000,1447.199951,1447.199951,59437920
2024-06-01,1482.000000,1514.000000,1418.550049,1497.250000,1497.250000,8415648
