Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,3439.100098,3555.000000,3371.399902,3447.850098,3319.927002,11246626
2021-06-01,3458.000000,3709.899902,3442.000000,3649.649902,3527.287598,8101267
2021-07-01,3640.000000,3661.000000,3378.000000,3423.399902,3308.623291,8228588
2021-08-01,3446.699951,4027.300049,3440.050049,3997.500000,3863.475342,13041517
2021-09-01,3984.600098,4153.000000,3940.300049,3948.949951,3816.552979,6907591
2021-10-01,3958.800049,3993.149902,3605.850098,3675.750000,3552.512695,5704734
2021-11-01,3694.000000,3760.000000,3469.100098,3545.500000,3426.629639,6911876
2021-12-01,3550.500000,3658.350098,3430.100098,3606.000000,3485.101318,5347404
2022-01-01,3610.000000,3800.949951,3430.250000,3535.300049,3416.771484,4805477
2022-02-01,3560.000000,3710.000000,3327.350098,3427.449951,3312.537354,5831221
2022-03-01,3427.449951,3439.550049,3050.000000,3206.399902,3098.898438,9352095
2022-04-01,3210.000000,3402.000000,3132.050049,3279.250000,3169.306152,5010145
2022-05-01,3242.000000,3700.000000,3156.899902,3647.800049,3525.499756,10299751
2022-06-01,3649.100098,3669.750000,3270.949951,3466.399902,3350.181641,7199985
2022-07-01,3412.000000,3949.350098,3412.000000,3900.399902,3834.652100,8377971
2022-08-01,3900.399902,3916.000000,3585.250000,3747.750000,3684.575439,6478880
2022-09-01,3730.000000,3889.800049,3564.100098,3843.050049,3778.269043,8290448
2022-10-01,3862.000000,3878.199951,3690.000000,3766.550049,3703.058594,4258622
2022-11-01,3780.000000,4387.899902,3705.449951,4362.299805,4288.766113,10612591
2022-12-01,4364.549805,4537.000000,4296.549805,4307.450195,4234.840820,5801311
2023-01-01,4379.950195,4444.000000,4206.299805,4317.600098,4244.819824,5463863
2023-02-01,4329.899902,4669.200195,4326.850098,4461.750000,4386.539551,6946619
2023-03-01,4439.000000,4454.549805,4153.000000,4322.149902,4249.292969,5461107
2023-04-01,4344.000000,4564.850098,4222.549805,4553.549805,4476.791992,5358259
2023-05-01,4553.549805,4705.450195,4443.350098,4657.049805,4657.049805,8653320
2023-06-01,4655.000000,5085.250000,4587.549805,5024.549805,5024.549805,7193483
2023-07-01,5035.000000,5270.350098,4763.799805,4793.950195,4793.950195,7115693
2023-08-01,4825.100098,4843.500000,4421.399902,4467.750000,4467.750000,10995195
2023-09-01,4475.000000,4634.299805,4426.000000,4537.149902,4537.149902,7277620
2023-10-01,4537.149902,4623.000000,4401.899902,4426.500000,4426.500000,6859134
2023-11-01,4442.600098,4875.950195,4347.700195,4852.649902,4852.649902,5694088
2023-12-01,4873.000000,5386.049805,4837.049805,5338.450195,5338.450195,7067613
2024-01-01,5339.000000,5375.000000,4925.899902,5198.399902,5198.399902,6655408
2024-02-01,5196.049805,5239.750000,4828.850098,4965.200195,4965.200195,6598860
2024-03-01,4965.200195,5014.000000,4740.700195,4911.250000,4911.250000,5229043
2024-04-01,4929.950195,4960.700195,4641.000000,4775.950195,4775.950195,7027932
2024-05-01,4775.950195,5302.500000,4707.899902,5179.799805,5179.799805,10377452
2024-06-01,5300.000000,5725.000000,5127.049805,5463.549805,5463.549805,3233402
