Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,3024.899902,3217.750000,3004.000000,3159.149902,2953.900635,43538924
2021-06-01,3168.600098,3399.649902,3115.000000,3345.750000,3143.680176,45079239
2021-07-01,3358.000000,3374.000000,3132.399902,3167.449951,2976.149170,44349890
2021-08-01,3180.000000,3804.100098,3167.000000,3786.449951,3565.527588,56678047
2021-09-01,3796.000000,3981.750000,3707.000000,3775.550049,3555.263916,50565601
2021-10-01,3781.750000,3989.899902,3385.949951,3397.750000,3199.506592,71251894
2021-11-01,3437.949951,3575.550049,3406.449951,3529.149902,3329.616699,43267875
2021-12-01,3535.000000,3760.000000,3510.149902,3738.350098,3526.989258,44724473
2022-01-01,3750.000000,4043.000000,3625.100098,3736.250000,3525.007813,66332036
2022-02-01,3770.000000,3882.500000,3391.100098,3554.199951,3359.142578,66967591
2022-03-01,3554.199951,3779.500000,3431.550049,3739.949951,3534.698242,50559459
2022-04-01,3748.000000,3835.600098,3439.149902,3546.699951,3352.054443,43295317
2022-05-01,3519.899902,3547.949951,3154.050049,3364.350098,3179.711670,51124294
2022-06-01,3388.000000,3477.300049,3023.850098,3267.100098,3108.598389,50689330
2022-07-01,3260.000000,3333.000000,2953.000000,3301.899902,3141.710205,59847596
2022-08-01,3327.000000,3428.699951,3081.000000,3211.149902,3063.427734,34342786
2022-09-01,3190.000000,3269.800049,2926.100098,3004.550049,2866.332031,53936799
2022-10-01,2995.000000,3199.000000,2974.000000,3193.149902,3046.256104,36559310
2022-11-01,3214.500000,3429.000000,3166.149902,3390.800049,3243.185547,35504157
2022-12-01,3425.000000,3480.000000,3163.649902,3256.699951,3114.923340,32369777
2023-01-01,3261.000000,3458.449951,3200.000000,3358.699951,3212.482666,39921886
2023-02-01,3363.000000,3575.000000,3299.899902,3312.850098,3232.814941,31342992
2023-03-01,3323.000000,3404.949951,3095.050049,3205.899902,3128.448242,39995219
2023-04-01,3224.949951,3272.949951,3070.250000,3219.250000,3141.476074,43824242
2023-05-01,3219.250000,3372.000000,3173.149902,3289.500000,3210.029053,36616015
2023-06-01,3314.000000,3340.000000,3156.000000,3302.250000,3222.470703,38361975
2023-07-01,3314.300049,3549.899902,3250.100098,3421.449951,3363.621826,47658115
2023-08-01,3415.000000,3489.949951,3343.649902,3356.800049,3308.646240,35920566
2023-09-01,3366.000000,3633.750000,3356.800049,3528.600098,3477.981689,38442941
2023-10-01,3528.600098,3679.000000,3330.000000,3368.750000,3320.424805,39818106
2023-11-01,3355.000000,3544.000000,3311.000000,3487.600098,3446.464600,36207838
2023-12-01,3500.000000,3929.000000,3490.050049,3793.399902,3748.657715,45572195
2024-01-01,3790.000000,3965.000000,3651.000000,3815.949951,3770.941650,47730057
2024-02-01,3820.000000,4184.750000,3805.050049,4095.100098,4065.551025,43410829
2024-03-01,4107.200195,4254.750000,3829.399902,3876.300049,3848.329590,57449760
2024-04-01,3897.699951,4064.199951,3800.899902,3820.649902,3793.081055,50101987
2024-05-01,3820.649902,3988.000000,3653.750000,3670.949951,3644.461426,48488949
2024-06-01,3732.800049,3915.000000,3591.500000,3893.949951,3893.949951,17232921
