Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,3815.000000,4274.000000,3784.100098,4192.799805,3790.002441,10719090
2021-06-01,4204.899902,4347.000000,4030.000000,4133.850098,3736.715820,7703042
2021-07-01,4141.000000,4250.000000,3750.000000,3829.600098,3461.694580,11181750
2021-08-01,3874.000000,3898.899902,3647.149902,3727.850098,3486.254150,8362441
2021-09-01,3754.000000,3944.800049,3680.000000,3832.649902,3584.261963,11354363
2021-10-01,3820.000000,4050.000000,3665.000000,3707.250000,3466.989014,7981343
2021-11-01,3721.800049,3845.000000,3223.050049,3240.300049,3030.301514,8026970
2021-12-01,3280.000000,3372.449951,3027.050049,3249.250000,3038.671387,10167029
2022-01-01,3258.699951,3585.649902,3251.500000,3564.649902,3333.630615,10209965
2022-02-01,3577.000000,3660.000000,3435.000000,3530.350098,3301.553955,7378607
2022-03-01,3530.350098,3737.000000,3125.000000,3653.000000,3416.254883,8829811
2022-04-01,3636.000000,4000.000000,3600.000000,3729.550049,3487.843994,7965648
2022-05-01,3720.000000,3958.000000,3460.000000,3864.100098,3613.674072,9741297
2022-06-01,3877.199951,3971.000000,3574.800049,3706.600098,3466.381348,16681906
2022-07-01,3667.949951,4091.000000,3601.100098,3914.449951,3798.252197,9029908
2022-08-01,3919.949951,4128.950195,3915.000000,4084.850098,3963.594238,6995673
2022-09-01,4010.000000,4131.750000,3461.250000,3527.750000,3423.031250,9362637
2022-10-01,3527.750000,3727.000000,3475.000000,3671.850098,3562.853760,7460056
2022-11-01,3686.550049,3818.649902,3585.000000,3750.699951,3639.363037,7220939
2022-12-01,3744.050049,3744.050049,3524.050049,3616.050049,3508.710205,4916322
2023-01-01,3617.000000,3995.000000,3520.050049,3818.250000,3704.907959,7737153
2023-02-01,3829.449951,3934.949951,3625.600098,3661.199951,3552.519775,6167650
2023-03-01,3670.000000,3945.500000,3636.899902,3884.750000,3769.433838,7107277
2023-04-01,3904.800049,4439.700195,3888.199951,4431.950195,4300.390625,8415644
2023-05-01,4431.950195,4664.549805,4424.049805,4567.149902,4431.577148,8633407
2023-06-01,4587.000000,4829.899902,4567.250000,4691.549805,4552.284180,7600877
2023-07-01,4685.200195,4995.100098,4588.049805,4931.399902,4931.399902,9112805
2023-08-01,4941.750000,4978.649902,4541.000000,4613.799805,4613.799805,6879494
2023-09-01,4622.399902,5274.899902,4619.000000,5063.700195,5063.700195,9139211
2023-10-01,5063.700195,5510.000000,4903.049805,5314.049805,5314.049805,11508601
2023-11-01,5305.000000,6128.899902,5285.000000,6090.549805,6090.549805,8772419
2023-12-01,6050.000000,6833.950195,5987.850098,6797.250000,6797.250000,9378309
2024-01-01,6770.000000,7686.000000,6560.950195,7667.549805,7667.549805,14101077
2024-02-01,7680.000000,8650.000000,7633.500000,7909.350098,7909.350098,9158181
2024-03-01,7955.000000,9287.799805,7945.299805,9148.150391,9148.150391,11902705
2024-04-01,9194.799805,9357.950195,8641.400391,8903.650391,8903.650391,9788792
2024-05-01,8903.650391,9258.599609,8592.799805,9084.750000,9084.750000,9457617
2024-06-01,9180.000000,9740.099609,8808.000000,9725.549805,9725.549805,2483444
