Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,5316.299805,5794.799805,5267.000000,5627.950195,5574.797852,46082753
2021-06-01,5644.000000,6249.000000,5625.399902,6015.850098,5959.034180,44384105
2021-07-01,6040.000000,6430.000000,5868.000000,6228.100098,6169.279785,29381483
2021-08-01,6270.000000,7598.799805,6057.000000,7524.500000,7465.479492,29036127
2021-09-01,7525.000000,7999.000000,7320.750000,7668.100098,7607.953613,26291028
2021-10-01,7620.000000,8050.000000,7313.049805,7400.200195,7342.154785,24281313
2021-11-01,7430.000000,7754.399902,6678.299805,6997.250000,6942.365234,18417046
2021-12-01,7032.200195,7477.000000,6492.600098,6977.299805,6922.571289,26665050
2022-01-01,6975.000000,8045.000000,6708.100098,7000.250000,6945.341797,32434745
2022-02-01,7075.899902,7287.049805,6592.450195,7002.299805,6947.375488,23411311
2022-03-01,7002.299805,7445.000000,5912.899902,7259.950195,7203.004883,31811583
2022-04-01,7229.950195,7590.899902,6580.000000,6671.799805,6619.467773,22145230
2022-05-01,6550.000000,6667.799805,5488.000000,6082.149902,6034.442871,31819971
2022-06-01,6060.000000,6168.000000,5220.000000,5400.500000,5358.140137,27804854
2022-07-01,5364.000000,7260.000000,5335.049805,7209.100098,7178.596680,29330972
2022-08-01,7251.049805,7638.000000,6861.350098,7306.250000,7275.335449,23359149
2022-09-01,7228.600098,7778.000000,7026.799805,7335.750000,7304.710938,25366590
2022-10-01,7337.000000,7599.000000,6931.000000,7144.100098,7113.872070,18089129
2022-11-01,7196.950195,7250.649902,6610.350098,6720.950195,6692.512207,18835562
2022-12-01,6754.600098,6770.000000,6300.000000,6575.200195,6547.378906,19838781
2023-01-01,6565.000000,6660.000000,5680.000000,5886.399902,5861.493164,28503352
2023-02-01,5944.000000,6527.600098,5645.000000,6112.100098,6086.238281,22099503
2023-03-01,6100.100098,6209.600098,5485.700195,5616.750000,5592.984375,21141822
2023-04-01,5655.000000,6296.000000,5632.200195,6280.100098,6253.527832,18793853
2023-05-01,6280.100098,7026.000000,6155.950195,6989.850098,6960.274414,21838165
2023-06-01,7024.000000,7398.850098,6945.000000,7160.600098,7130.302246,14634630
2023-07-01,7160.600098,7999.899902,7160.000000,7300.299805,7300.299805,26905808
2023-08-01,7300.299805,7330.899902,6801.000000,7163.000000,7163.000000,18988322
2023-09-01,7168.549805,7899.950195,7155.000000,7810.750000,7810.750000,16088101
2023-10-01,7810.750000,8192.000000,7352.500000,7492.649902,7492.649902,18942645
2023-11-01,7520.000000,7640.000000,6931.250000,7121.899902,7121.899902,24756887
2023-12-01,7160.000000,7695.000000,7142.000000,7327.750000,7327.750000,21240330
2024-01-01,7336.950195,7830.000000,6805.000000,6862.899902,6862.899902,30029468
2024-02-01,6865.899902,6910.000000,6366.200195,6495.350098,6495.350098,26326934
2024-03-01,6511.750000,7349.299805,6187.799805,7245.250000,7245.250000,26711952
2024-04-01,7261.250000,7419.450195,6691.500000,6923.549805,6923.549805,26108743
2024-05-01,6923.549805,7400.000000,6585.000000,6697.700195,6697.700195,25627298
2024-06-01,6948.850098,7299.000000,6375.700195,7191.399902,7191.399902,10115884
