Date,Open,High,Low,Close,Adj Close,Volume
2021-05-01,661.849976,686.299988,614.000000,663.849976,643.134338,76005743
2021-06-01,665.799988,771.900024,656.799988,754.400024,730.858704,57666529
2021-07-01,755.799988,788.150024,739.200012,756.250000,736.897156,36593177
2021-08-01,763.000000,867.700012,752.000000,864.950012,842.815491,65030728
2021-09-01,871.099976,889.000000,810.849976,813.599976,792.779541,33307121
2021-10-01,812.900024,863.000000,773.599976,809.500000,788.784485,49545180
2021-11-01,821.500000,858.000000,749.250000,778.599976,758.675171,29900211
2021-12-01,789.900024,790.849976,696.599976,743.450012,724.424744,33957454
2022-01-01,747.000000,777.000000,675.000000,727.299988,708.688049,54322366
2022-02-01,732.000000,769.000000,674.049988,718.599976,700.210632,46875707
2022-03-01,718.599976,782.750000,650.200012,777.400024,757.505981,58930356
2022-04-01,779.950012,836.849976,779.000000,823.750000,802.669800,32823291
2022-05-01,823.299988,832.000000,698.000000,759.750000,740.307556,39450390
2022-06-01,760.000000,780.500000,703.099976,706.349976,688.274109,29390049
2022-07-01,700.000000,824.000000,697.000000,811.650024,797.249939,28659870
2022-08-01,812.000000,826.000000,760.549988,809.650024,795.285400,52161802
2022-09-01,809.650024,861.150024,762.000000,802.849976,788.605957,44576199
2022-10-01,802.849976,804.799988,738.799988,770.150024,756.486145,25672343
2022-11-01,773.000000,821.950012,756.650024,818.049988,803.536316,34216559
2022-12-01,821.900024,821.900024,763.099976,766.950012,753.342957,24374928
2023-01-01,769.900024,781.000000,725.049988,729.500000,716.557373,22270132
2023-02-01,737.250000,748.400024,700.000000,715.299988,702.609314,21046042
2023-03-01,712.950012,723.200012,686.599976,708.849976,696.273682,24349759
2023-04-01,710.000000,765.000000,696.450012,763.849976,750.297913,25794820
2023-05-01,763.849976,800.000000,756.450012,798.650024,784.480530,20899826
2023-06-01,798.900024,877.200012,784.450012,860.900024,854.932007,39407565
2023-07-01,866.950012,883.950012,822.000000,859.299988,853.343018,33334079
2023-08-01,861.900024,863.299988,828.250000,834.349976,828.565979,22633966
2023-09-01,833.000000,909.900024,833.000000,876.900024,870.821045,32359997
2023-10-01,876.900024,928.000000,855.000000,900.500000,894.257446,29743335
2023-11-01,906.000000,948.200012,895.700012,940.750000,934.228394,28324988
2023-12-01,945.900024,1094.000000,939.750000,1086.800049,1079.265991,33962031
2024-01-01,1093.849976,1190.949951,1076.000000,1118.000000,1110.249634,36406051
2024-02-01,1118.000000,1205.000000,1075.000000,1190.050049,1181.800293,32902030
2024-03-01,1204.000000,1269.000000,1084.099976,1096.199951,1088.600708,38872778
2024-04-01,1100.000000,1179.900024,1077.400024,1108.349976,1100.666504,50774385
2024-05-01,1108.349976,1131.199951,1048.300049,1060.250000,1052.900024,40169674
2024-06-01,1076.400024,1160.000000,1028.900024,1135.650024,1135.650024,15168941
